id,cds,amt,wday
6659,5,67.45,Sat
6659,2,24.98,Thu
6659,2,39.48,Tue
6663,2,25.98,Sun
6663,2,33.98,Mon
6663,3,37.47,Mon
6663,3,30.47,Wed
6663,2,49.48,Fri
6669,1,11.88,Fri
6669,1,11.49,Wed
6669,1,16.36,Thu
6669,3,63.36,Tue
6669,1,11.49,Mon
6674,2,17.98,Wed
6674,2,36.98,Wed
6674,1,12.99,Wed
6674,7,80.43,Sat
6674,2,32.98,Thu
6675,1,13.97,Sun
6675,2,28.34,Mon
6675,2,27.94,Sun
6675,2,30.33,Sun
6675,2,24.48,Sun
6679,1,13.77,Sun
6679,2,33.15,Sat
6679,4,57.27,Sun
6679,1,35.99,Thu
6679,1,16.99,Sun
6690,2,32.98,Sat
6690,2,26.98,Fri
6690,2,30.98,Fri
6690,3,40.97,Sun
6690,3,37.97,Sun
6691,1,28.77,Sun
6691,1,11.77,Sun
6691,1,11.77,Sun
6691,1,39.37,Sun
6691,3,34.51,Sun
6693,4,61.44,Sun
6693,4,47.27,Sat
6693,1,19.99,Tue
6693,6,65.82,Sat
6693,2,29.98,Fri
6709,3,68.18,Sun
6709,1,17.99,Thu
6709,2,32.48,Mon
6709,3,32.97,Wed
6709,1,11.49,Mon
6716,1,27.99,Wed
6716,1,14.37,Sun
6716,1,13.97,Sun
6716,2,38.34,Thu
6716,2,51.74,Thu
6720,4,63.46,Thu
6720,2,27.13,Wed
6720,1,11.49,Wed
6720,1,11.49,Thu
6720,3,47.47,Wed
6722,1,14.96,Sat
6722,1,13.99,Tue
6722,2,23.54,Fri
6722,2,34.41,Sun
6722,2,24.98,Thu
6735,5,126.45,Thu
6735,2,29.13,Mon
6735,2,74.6,Sat
6735,3,49.71,Mon
6735,2,28.74,Fri
6736,1,14.79,Sun
6736,1,14.96,Thu
6736,3,43.97,Wed
6736,2,33.98,Fri
6736,1,15.49,Sun
6753,3,32.5,Mon
6753,3,30.47,Tue
6753,3,30.3,Wed
6753,2,25.13,Sat
6753,6,86.59,Sun
6761,3,29.36,Sat
6761,4,50.89,Sat
6761,3,32.47,Sun
6761,3,43.47,Sat
6761,1,27.99,Sat
6764,2,26.73,Sun
6764,4,51.71,Sun
6764,2,28.93,Fri
6764,1,15.9,Tue
6764,1,15.96,Fri
6765,3,37.97,Wed
6765,1,15.99,Thu
6765,3,30.79,Mon
6765,1,14.96,Sun
6765,1,13.97,Wed
6777,1,11.77,Sun
6777,2,22.15,Tue
6777,3,42.9,Wed
6777,1,15.36,Wed
6777,1,10.99,Sun
6783,4,45.01,Sun
6783,2,24.48,Tue
6783,6,83.44,Fri
6783,1,31.99,Mon
6783,1,29.99,Mon
6789,4,53.14,Sat
6789,3,42.47,Fri
6789,12,204.03,Sat
6789,3,43.7,Wed
6789,4,71.47,Sat
6796,1,10.49,Sat
6796,3,46.97,Sun
6796,1,12.99,Sun
6796,2,28.98,Thu
6796,1,20.3,Mon
6799,2,45.98,Tue
6799,1,12.99,Sat
6799,1,10.99,Thu
6799,8,111.3,Sun
6799,3,40.97,Sun
6804,4,50.51,Mon
6804,1,127.7,Thu
6804,2,29.9,Thu
6804,2,56.3,Fri
6804,8,70.83,Fri
6806,2,28.74,Mon
6806,1,12.78,Thu
6806,1,11.77,Sat
6806,1,13.49,Tue
6806,1,30.99,Thu
6813,6,85.43,Mon
6813,6,89.97,Mon
6813,5,64.95,Mon
6813,3,41.97,Sun
6813,1,13.99,Thu
6821,1,7.78,Fri
6821,3,28.14,Fri
6821,1,6.77,Thu
6821,2,29.33,Mon
6821,1,18.36,Thu
6830,3,47.05,Mon
6830,1,16.7,Mon
6830,1,17.3,Tue
6830,4,54.89,Fri
6830,3,40.11,Thu
6833,7,105.82,Sun
6833,7,93.13,Thu
6833,6,91.44,Fri
6833,7,87.93,Fri
6833,7,101.58,Mon
6837,1,14.37,Thu
6837,9,114.94,Mon
6837,7,94.18,Wed
6837,9,111.53,Tue
6837,4,46.3,Wed
6859,4,48.96,Thu
6859,5,64.25,Thu
6859,2,24.14,Tue
6859,3,36.31,Fri
6859,3,36.31,Mon
6866,3,42.45,Mon
6866,4,70.46,Mon
6866,5,70.54,Fri
6866,7,93.43,Thu
6866,5,71.62,Wed
6870,5,120.86,Mon
6870,2,38.64,Tue
6870,5,64.85,Thu
6870,1,24.7,Mon
6870,1,19.99,Thu
6871,2,26.98,Tue
6871,2,30.98,Tue
6871,5,85.95,Tue
6871,4,57.35,Mon
6871,4,55.96,Wed
6877,1,13.99,Fri
6877,1,11.99,Sat
6877,1,12.49,Wed
6877,1,12.99,Mon
6877,2,28.76,Mon
6882,2,27.98,Tue
6882,1,15.49,Sun
6882,1,15.49,Thu
6882,3,36.97,Fri
6882,1,11.49,Sat
6883,2,26.13,Thu
6883,1,16.36,Mon
6883,4,54.52,Mon
6883,2,28.36,Wed
6883,1,14.96,Thu
6884,1,11.77,Thu
6884,7,109.38,Thu
6884,5,69.05,Wed
6884,6,83.44,Fri
6884,1,14.96,Tue
6888,1,17.9,Mon
6888,1,58.77,Wed
6888,3,39.5,Mon
6888,3,51.63,Thu
6888,1,14.49,Tue
6893,3,41.5,Mon
6893,2,30.32,Wed
6893,1,9.98,Mon
6893,1,15.49,Tue
6893,4,46.46,Wed
6895,1,11.77,Mon
6895,1,13.97,Mon
6895,4,55.48,Tue
6895,2,25.98,Mon
6895,2,23.98,Mon
6898,2,29.73,Mon
6898,1,9.98,Fri
6898,1,13.97,Fri
6898,1,10.49,Fri
6898,1,10.49,Tue
6901,7,99.03,Mon
6901,1,11.77,Tue
6901,3,72.52,Fri
6901,1,14.79,Tue
6901,2,27.34,Fri
6910,2,34.21,Wed
6910,2,28.41,Sat
6910,1,9.49,Fri
6910,1,12.99,Thu
6910,1,12.77,Fri
6914,2,30.67,Thu
6914,4,47.96,Sat
6914,2,38.53,Mon
6914,3,39.7,Wed
6914,1,15.76,Mon
6918,1,15.49,Tue
6918,3,44.47,Thu
6918,1,15.49,Sun
6918,1,14.49,Wed
6918,1,15.36,Fri
6944,2,54.54,Mon
6944,1,47.97,Fri
6944,1,14.96,Fri
6944,1,14.96,Tue
6944,1,9.97,Fri
6951,1,24.99,Mon
6951,2,25.74,Thu
6951,1,13.97,Wed
6951,5,69.04,Tue
6951,2,26.14,Tue
6965,1,11.77,Mon
6965,1,11.77,Tue
6965,2,43.94,Fri
6965,4,30.96,Thu
6965,2,45.17,Wed
6968,1,6.49,Fri
6968,1,12.49,Mon
6968,2,17.48,Wed
6968,1,12.77,Tue
6968,1,13.98,Wed
6980,1,18.3,Mon
6980,1,21,Sun
6980,1,13.97,Tue
6980,2,39.1,Wed
6980,1,15.49,Sun
6982,2,25.98,Wed
6982,2,28.93,Tue
6982,1,14.99,Fri
6982,2,9.98,Tue
6982,7,120.32,Mon
6986,1,14.96,Sat
6986,2,21.26,Tue
6986,1,6.79,Mon
6986,1,12.49,Mon
6986,1,12.49,Mon
6991,1,15.49,Sun
6991,1,12.99,Tue
6991,1,15.49,Tue
6991,1,13.77,Sat
6991,2,48.35,Mon
6993,2,14.58,Tue
6993,3,26.83,Thu
6993,7,76.79,Sun
6993,1,14.37,Thu
6993,1,11.77,Mon
6996,1,11.88,Fri
6996,2,26.98,Sun
6996,4,55.77,Tue
6996,2,29.91,Sun
6996,2,31.98,Sun
7010,1,14.49,Tue
7010,1,39.51,Sat
7010,1,8.79,Fri
7010,1,5.99,Sat
7010,1,15.36,Mon
7011,1,11.49,Thu
7011,1,9.77,Mon
7011,2,19.54,Sun
7011,1,10.77,Sat
7011,1,12.77,Sat
7029,3,52.69,Tue
7029,9,132.29,Mon
7029,3,63.1,Tue
7029,7,97.81,Thu
7029,1,8.77,Thu
7035,1,14.79,Mon
7035,2,27.98,Tue
7035,1,12.99,Mon
7035,1,15.49,Tue
7035,2,25.98,Mon
7052,1,15.76,Mon
7052,5,60.85,Sun
7052,4,78.96,Fri
7052,3,103.47,Sun
7052,2,27.48,Mon
7057,1,5.49,Sat
7057,1,8.39,Tue
7057,2,25.94,Mon
7057,2,19.75,Sat
7057,4,41.3,Mon
7066,3,53.09,Thu
7066,4,61.04,Wed
7066,6,86,Mon
7066,3,56.47,Sun
7066,6,127.94,Tue
7067,1,11.88,Tue
7067,2,26.98,Thu
7067,3,36.97,Mon
7067,2,38.98,Fri
7067,2,23.98,Mon
7086,2,24.35,Mon
7086,3,36.5,Fri
7086,4,53.88,Sun
7086,3,64.47,Sun
7086,1,15.49,Tue
7102,3,42.9,Fri
7102,1,14.96,Sun
7102,2,30.72,Tue
7102,3,53.09,Thu
7102,1,2.99,Sat
7107,1,13.57,Wed
7107,2,28.06,Wed
7107,1,12.99,Wed
7107,2,25.98,Fri
7107,2,27.13,Fri
7111,12,174.68,Mon
7111,1,14.96,Wed
7111,5,65.67,Wed
7111,3,42.9,Tue
7111,4,56.21,Wed
7113,3,43.33,Tue
7113,1,14.79,Tue
7113,1,14.96,Wed
7113,2,28.98,Sat
7113,2,29.98,Wed
7120,2,28.76,Tue
7120,1,15.96,Sat
7120,4,57.06,Thu
7120,2,27.94,Tue
7120,1,16.36,Tue
7128,1,17.99,Sun
7128,1,5.96,Tue
7128,1,6.78,Mon
7128,2,20.76,Sun
7128,1,11.99,Thu
7130,5,84.83,Tue
7130,1,13.97,Tue
7130,2,26.33,Mon
7130,4,61.96,Fri
7130,4,55.04,Thu
7139,2,21.98,Wed
7139,1,13.99,Thu
7139,1,55.99,Thu
7139,1,11.49,Sat
7139,2,22.48,Tue
7144,14,279.86,Sun
7144,11,161.22,Fri
7144,10,124.97,Tue
7144,15,241.72,Fri
7144,17,261.8,Thu
7145,2,27.98,Fri
7145,3,26.47,Fri
7145,1,13.99,Mon
7145,2,23.48,Mon
7145,1,13.99,Thu
7148,3,45.89,Tue
7148,3,96.93,Fri
7148,2,21.74,Fri
7148,2,37.73,Thu
7148,4,54.96,Thu
7151,4,47.96,Mon
7151,2,23.48,Thu
7151,2,25.98,Wed
7151,2,39.98,Tue
7151,2,21.54,Wed
7152,5,69.47,Tue
7152,6,87.27,Sat
7152,3,39.9,Wed
7152,1,14.96,Tue
7152,8,113.35,Mon
7173,4,57.85,Wed
7173,3,42.31,Sat
7173,3,53.31,Fri
7173,4,51.3,Fri
7173,1,15.7,Sun
7176,2,18.48,Tue
7176,2,25.48,Mon
7176,2,31.48,Mon
7176,1,12.99,Sun
7176,2,22.98,Mon
7177,3,42.09,Tue
7177,1,15.36,Mon
7177,1,11.77,Wed
7177,1,14.99,Mon
7177,2,21.54,Thu
7182,2,23.54,Tue
7182,2,28.93,Thu
7182,4,54.47,Mon
7182,2,23.54,Fri
7182,2,28.98,Thu
7193,1,15.49,Mon
7193,1,11.18,Fri
7193,3,38.86,Tue
7193,3,38.86,Tue
7193,1,7.49,Sat
7203,1,17.99,Fri
7203,1,13.77,Tue
7203,2,24.48,Sun
7203,4,57.46,Sun
7203,1,19.49,Thu
7213,1,13.99,Tue
7213,2,44.48,Wed
7213,3,46.97,Mon
7213,2,24.48,Thu
7213,2,32.97,Thu
7222,1,11.77,Wed
7222,1,11.77,Mon
7222,1,11.77,Sat
7222,1,10.97,Thu
7222,1,11.77,Thu
7232,2,31.48,Tue
7232,1,17.99,Sat
7232,3,41.47,Sat
7232,3,42.47,Thu
7232,7,93.02,Mon
7246,11,218.33,Tue
7246,12,237.23,Sat
7246,12,243.81,Mon
7246,16,252.84,Sun
7246,19,277.81,Thu
7250,7,145.43,Wed
7250,1,13.77,Thu
7250,2,80.46,Tue
7250,4,50.15,Thu
7250,3,186.29,Thu
7256,2,26.37,Mon
7256,2,25.67,Wed
7256,2,26.98,Fri
7256,2,23.74,Thu
7256,3,42.47,Thu
7265,1,14.99,Thu
7265,1,12.99,Thu
7265,1,11.88,Thu
7265,1,14.99,Fri
7265,1,24.99,Tue
7274,1,12.49,Mon
7274,2,24.98,Thu
7274,4,49.96,Sat
7274,2,11.04,Thu
7274,1,12.49,Mon
7300,2,18.98,Sun
7300,1,12.99,Tue
7300,1,7.49,Mon
7300,1,5.49,Thu
7300,1,14.96,Mon
7306,4,57.65,Thu
7306,5,94.04,Fri
7306,3,30.47,Thu
7306,5,83.25,Fri
7306,3,42.89,Wed
7309,1,12.97,Fri
7309,1,11.77,Tue
7309,4,53.96,Sat
7309,10,196.88,Mon
7309,8,96.28,Wed
7323,2,31.98,Sun
7323,1,11.88,Wed
7323,3,47.97,Tue
7323,1,15.49,Sun
7323,4,43.85,Sun
7329,7,93.37,Tue
7329,6,102.65,Tue
7329,4,44.27,Sun
7329,4,77.46,Wed
7329,4,48.46,Sat
7337,1,12.49,Tue
7337,1,14.99,Thu
7337,1,15.7,Fri
7337,1,19.99,Thu
7337,1,31.49,Mon
7338,1,14.99,Mon
7338,1,12.99,Mon
7338,1,31.49,Wed
7338,1,9.99,Wed
7338,1,24.49,Fri
7347,1,15.76,Tue
7347,2,28.34,Thu
7347,1,15.99,Mon
7347,1,13.99,Sat
7347,1,16.49,Wed
7359,1,28.99,Sun
7359,2,22.98,Thu
7359,2,59.98,Tue
7359,1,21,Sun
7359,1,29.99,Sun
7375,1,15.36,Wed
7375,1,14.96,Thu
7375,2,26.14,Sat
7375,1,12.99,Sat
7375,1,12.99,Wed
7377,2,27.98,Mon
7377,3,41.79,Sat
7377,3,41.79,Wed
7377,1,14.99,Wed
7377,2,24.48,Thu
7391,2,61.94,Mon
7391,1,21.77,Mon
7391,5,154.04,Mon
7391,1,29.49,Tue
7391,2,46.73,Fri
7393,3,33.25,Sat
7393,2,23.48,Thu
7393,1,11.49,Mon
7393,6,86.39,Thu
7393,1,11.77,Tue
7399,1,10.99,Sat
7399,2,28.98,Wed
7399,2,21.74,Fri
7399,2,26.73,Mon
7399,1,14.37,Sat
7411,2,32.6,Sat
7411,3,50.1,Fri
7411,2,31.8,Fri
7411,2,31.6,Sat
7411,2,31.6,Thu
7415,3,42.97,Sat
7415,2,38.48,Sat
7415,4,94.96,Sat
7415,3,41.73,Fri
7415,2,30.76,Wed
7426,4,85.28,Fri
7426,6,60.94,Wed
7426,8,98.01,Tue
7426,3,41.47,Wed
7426,6,86.44,Wed
7441,2,22.74,Wed
7441,2,23.74,Wed
7441,1,68.69,Wed
7441,1,13.99,Sat
7441,1,18.49,Tue
7443,2,59.73,Wed
7443,1,8.49,Mon
7443,2,20.37,Mon
7443,2,31.98,Mon
7443,2,24.98,Tue
7450,1,13.99,Thu
7450,1,15.99,Fri
7450,1,14.96,Sun
7450,2,30.32,Tue
7450,3,38.33,Tue
7452,5,76.45,Wed
7452,5,76.02,Mon
7452,5,68.85,Tue
7452,1,9.99,Mon
7452,6,81.2,Mon
7461,4,51.96,Wed
7461,3,43.97,Sun
7461,2,37.06,Thu
7461,2,28.48,Fri
7461,3,46.47,Fri
7463,2,19.96,Wed
7463,1,7.98,Fri
7463,2,19.96,Sat
7463,3,25.94,Sat
7463,1,42.78,Fri
7469,2,26.98,Wed
7469,2,26.98,Mon
7469,2,25.98,Sat
7469,2,30.48,Sun
7469,2,24.74,Thu
7470,1,14.99,Thu
7470,1,13.99,Sat
7470,1,40.49,Sun
7470,5,68.45,Mon
7470,3,48.47,Tue
7471,3,24.97,Sat
7471,2,21.48,Sat
7471,5,56.95,Sun
7471,3,19.97,Sun
7471,3,41.97,Tue
7485,1,12.58,Sat
7485,2,28.98,Tue
7485,1,16.49,Sat
7485,1,11.88,Sat
7485,2,47.98,Sat
7487,6,81.22,Wed
7487,3,43.13,Mon
7487,5,60.83,Tue
7487,2,62.26,Mon
7487,1,51.08,Mon
7494,3,41.91,Wed
7494,3,46.47,Mon
7494,3,44.47,Mon
7494,1,15.49,Fri
7494,3,45.97,Mon
7495,5,67.95,Sun
7495,2,28.93,Sun
7495,3,35.97,Sat
7495,1,15.99,Wed
7495,1,12.97,Sat
7512,1,14.96,Sun
7512,1,14.37,Sat
7512,2,29.36,Sat
7512,2,30.92,Sun
7512,2,29.92,Fri
7513,1,14.7,Wed
7513,1,14.7,Tue
7513,2,9.58,Fri
7513,1,14.96,Sun
7513,2,25.74,Mon
7514,2,22.07,Mon
7514,5,71.95,Tue
7514,2,23.16,Fri
7514,3,42.47,Mon
7514,4,58.07,Wed
7515,2,29.75,Wed
7515,2,29.33,Sat
7515,2,28.74,Sat
7515,3,32.97,Thu
7515,2,29.98,Sat
7516,2,34.98,Mon
7516,3,65.47,Mon
7516,5,75.66,Sat
7516,3,38.73,Mon
7516,2,15.55,Sat
7524,2,27.21,Fri
7524,2,25.98,Mon
7524,3,34.47,Mon
7524,2,33.25,Wed
7524,1,16.99,Mon
7526,1,13.97,Wed
7526,4,58.85,Sun
7526,7,92.36,Fri
7526,7,85,Sun
7526,2,23.98,Sun
7533,4,59.25,Wed
7533,7,111.43,Wed
7533,11,137.89,Wed
7533,1,11.77,Sun
7533,2,119.95,Tue
7535,3,35.47,Thu
7535,1,14.99,Tue
7535,1,14.99,Tue
7535,4,61.46,Sat
7535,1,13.99,Sat
7538,1,12.25,Mon
7538,1,14.96,Thu
7538,1,31.49,Mon
7538,1,14.49,Mon
7538,1,14.37,Thu
7539,2,25.98,Mon
7539,2,35.93,Sun
7539,2,34.54,Thu
7539,4,50.27,Tue
7539,2,26.34,Mon
7541,1,5.99,Fri
7541,1,5.99,Wed
7541,1,21.49,Fri
7541,1,5.78,Wed
7541,1,5.78,Tue
7542,1,14.96,Wed
7542,2,30.32,Wed
7542,3,42.91,Sun
7542,1,13.97,Tue
7542,2,30.92,Sat
7544,2,15.48,Fri
7544,2,45.98,Sat
7544,6,76.21,Tue
7544,2,23.75,Sat
7544,1,12.49,Wed
7548,1,15.36,Fri
7548,1,9.97,Sun
7548,2,21.54,Fri
7548,2,23.54,Fri
7548,4,40.48,Thu
7564,1,21.49,Mon
7564,1,14.49,Mon
7564,1,12.99,Sat
7564,1,14.96,Mon
7564,1,11.77,Wed
7571,2,25.48,Mon
7571,6,100.22,Tue
7571,2,22.98,Mon
7571,6,92.94,Mon
7571,9,154.91,Mon
7587,1,11.77,Wed
7587,1,14.37,Thu
7587,1,9.77,Sat
7587,1,11.77,Sun
7587,1,14.37,Wed
7589,2,30.32,Sat
7589,4,61.5,Sun
7589,1,31.99,Sun
7589,4,51.46,Tue
7589,2,25.98,Wed
7590,1,57.77,Wed
7590,1,9.98,Mon
7590,2,21.98,Fri
7590,1,9.99,Thu
7590,1,14.99,Fri
7591,3,43.06,Sun
7591,2,26.3,Wed
7591,1,12.99,Sun
7591,3,43.3,Fri
7591,2,27.94,Mon
7592,3,39.97,Mon
7592,7,91.93,Mon
7592,3,81.47,Mon
7592,4,50.46,Tue
7592,1,19.99,Sun
7596,3,65.12,Wed
7596,3,45.11,Sat
7596,2,24.74,Tue
7596,3,37.3,Tue
7596,2,28.93,Wed
7600,1,14.96,Wed
7600,1,20.78,Sun
7600,3,59.03,Sun
7600,5,57.45,Sat
7600,1,12.49,Fri
7603,2,40.48,Fri
7603,2,29.98,Thu
7603,1,43.99,Thu
7603,1,11.77,Fri
7603,1,11.49,Sun
7613,4,51.46,Wed
7613,1,11.88,Fri
7613,4,47.27,Thu
7613,2,20.54,Sun
7613,1,13.97,Thu
7615,5,41.52,Mon
7615,2,24.14,Fri
7615,3,33.33,Sun
7615,5,53.45,Thu
7615,2,30.48,Thu
7631,7,242.77,Sat
7631,8,213.39,Mon
7631,3,109.97,Sat
7631,1,29.99,Mon
7631,5,124.95,Tue
7649,4,54.66,Tue
7649,4,90.72,Wed
7649,5,70.93,Sat
7649,5,58.57,Sun
7649,4,63.11,Mon
7658,1,3.99,Wed
7658,1,15.96,Tue
7658,1,12.58,Thu
7658,3,36.75,Mon
7658,2,24.07,Sun
7670,1,9.99,Wed
7670,1,3.99,Tue
7670,2,29.33,Sun
7670,1,19.99,Sun
7670,2,30.33,Sat
7672,1,14.49,Mon
7672,1,14.79,Thu
7672,2,28.48,Mon
7672,2,24.56,Sat
7672,1,14.99,Thu
7677,1,14.42,Sun
7677,2,37.5,Sun
7677,2,25.33,Wed
7677,3,38.91,Wed
7677,2,25.14,Wed
7681,3,37.91,Thu
7681,3,39.11,Wed
7681,3,37.1,Sun
7681,3,41.1,Wed
7681,3,41.97,Mon
7682,1,12.58,Thu
7682,1,12.58,Sat
7682,1,14.96,Wed
7682,2,16.98,Thu
7682,1,13.99,Tue
7684,18,337.16,Sun
7684,19,293.87,Sat
7684,6,93.85,Fri
7684,8,139.77,Sun
7684,5,59.6,Mon
7691,1,14.37,Wed
7691,2,25.74,Thu
7691,3,43.3,Mon
7691,4,63.86,Tue
7691,8,86.27,Mon
7697,8,80.6,Wed
7697,3,30.74,Fri
7697,3,29.52,Sun
7697,5,47.29,Thu
7697,3,29.94,Thu
7711,1,11.88,Sun
7711,1,14.49,Sun
7711,1,3.99,Mon
7711,2,29.33,Fri
7711,2,27.98,Wed
7713,4,62.44,Mon
7713,2,35.48,Mon
7713,3,55.97,Thu
7713,2,35.98,Sun
7713,2,30.32,Wed
7721,4,52.47,Sat
7721,2,35.98,Sun
7721,1,13.97,Wed
7721,1,13.97,Tue
7721,1,8.78,Sat
7723,1,5.78,Thu
7723,1,15.36,Mon
7723,1,13.97,Mon
7723,3,33.11,Sun
7723,1,8.77,Thu
7728,1,13.97,Thu
7728,2,27.94,Tue
7728,1,9.77,Sat
7728,2,26.73,Thu
7728,1,10.77,Tue
7730,3,56.97,Tue
7730,3,46.08,Thu
7730,6,93.62,Tue
7730,3,75.75,Thu
7730,2,47.98,Tue
7732,3,53.45,Thu
7732,3,41.65,Wed
7732,2,29.92,Mon
7732,2,27.13,Sat
7732,2,27,Thu
7734,4,58.35,Sun
7734,3,43.47,Thu
7734,2,35.98,Sun
7734,1,14.49,Wed
7734,1,12.99,Sun
7740,4,46.46,Sat
7740,1,11.49,Sat
7740,5,70.45,Sat
7740,2,22.07,Sat
7740,1,13.99,Mon
7741,1,10.77,Thu
7741,1,14.96,Mon
7741,1,15.36,Wed
7741,4,43.46,Mon
7741,3,42.47,Mon
7758,1,12.99,Fri
7758,1,14.96,Thu
7758,1,11.7,Thu
7758,1,14.96,Sun
7758,2,30.19,Sun
7782,2,24.46,Thu
7782,3,42.35,Tue
7782,1,14.96,Mon
7782,1,22.97,Mon
7782,1,14.37,Thu
7785,5,79,Fri
7785,2,29.58,Fri
7785,3,32.52,Wed
7785,2,21.75,Sun
7785,2,30.32,Fri
7786,2,34.98,Mon
7786,1,32.49,Mon
7786,1,15.49,Wed
7786,2,29.98,Thu
7786,1,41.78,Tue
7791,2,27.98,Tue
7791,1,9.99,Tue
7791,1,28.49,Wed
7791,1,9.99,Wed
7791,1,29.99,Fri
7792,2,67.72,Mon
7792,3,38.97,Thu
7792,2,69.13,Sat
7792,6,79,Sat
7792,3,41.1,Thu
7798,1,11.49,Tue
7798,1,13.99,Fri
7798,2,33.98,Tue
7798,7,133.3,Thu
7798,1,14.37,Thu
7801,2,26.3,Mon
7801,2,30.98,Fri
7801,3,92.47,Fri
7801,6,267.44,Wed
7801,2,44.98,Mon
7817,3,26.73,Thu
7817,4,64.5,Tue
7817,3,37.47,Thu
7817,3,41.47,Thu
7817,1,14.49,Thu
7822,1,11.49,Wed
7822,1,8.99,Fri
7822,1,12.25,Wed
7822,1,12.25,Wed
7822,1,14.96,Tue
7825,1,19.99,Wed
7825,1,10.49,Mon
7825,1,27.99,Thu
7825,4,52.5,Tue
7825,8,107.5,Mon
7834,6,81.48,Thu
7834,2,24.54,Mon
7834,2,23.54,Thu
7834,3,38.97,Thu
7834,2,27.98,Fri
7838,1,13.99,Sat
7838,1,7.98,Thu
7838,1,17.7,Mon
7838,1,15.96,Sun
7838,2,15.98,Wed
7840,1,14.37,Sun
7840,1,11.77,Tue
7840,1,13.97,Fri
7840,6,72.68,Sun
7840,1,12.99,Sat
7850,2,29.48,Mon
7850,2,25.14,Thu
7850,1,16.96,Thu
7850,1,15.36,Thu
7850,1,14.79,Sun
7851,1,25.49,Tue
7851,1,12.99,Thu
7851,2,33.98,Wed
7851,3,40.47,Fri
7851,1,14.96,Thu
7852,3,21.97,Thu
7852,1,12.49,Mon
7852,1,15.49,Mon
7852,1,13.97,Thu
7852,1,12.99,Fri
7853,2,47.98,Thu
7853,3,44.53,Tue
7853,1,13.97,Mon
7853,1,13.97,Wed
7853,3,37.51,Sat
7854,8,131.42,Sat
7854,4,56.96,Thu
7854,2,70.76,Wed
7854,1,30.49,Wed
7854,1,12.99,Sun
7856,6,90.41,Thu
7856,2,70.13,Mon
7856,17,238.33,Fri
7856,11,152.46,Mon
7856,8,99.16,Fri
7868,1,13.49,Sat
7868,2,47.74,Mon
7868,1,14.49,Wed
7868,3,42.29,Thu
7868,1,12.77,Sun
7871,2,28.34,Thu
7871,3,45.5,Fri
7871,1,10.77,Thu
7871,4,79.29,Wed
7871,2,37.54,Sat
7892,2,30.48,Tue
7892,1,14.99,Sun
7892,1,11.49,Sun
7892,2,8.98,Wed
7892,2,13.58,Mon
7899,1,11.77,Fri
7899,1,14.37,Wed
7899,2,25.74,Wed
7899,1,12.99,Sun
7899,3,46.79,Fri
7901,2,32.48,Thu
7901,1,162.99,Tue
7901,4,81.95,Mon
7901,1,28.7,Mon
7901,1,29.9,Mon
7917,1,13.97,Thu
7917,1,15.9,Sun
7917,1,13.97,Sun
7917,2,43.98,Fri
7917,1,11.99,Wed
7931,4,49.96,Sun
7931,4,45.96,Sun
7931,11,136.89,Sun
7931,21,235.79,Sun
7931,10,110.4,Sun
7935,2,25.98,Thu
7935,6,69.44,Sun
7935,2,24.87,Sat
7935,2,20.48,Sun
7935,1,15.49,Tue
7944,1,15.99,Mon
7944,1,13.97,Thu
7944,1,11.77,Thu
7944,1,13.97,Mon
7944,1,12.99,Tue
7955,2,26.48,Thu
7955,3,35.25,Mon
7955,1,14.49,Thu
7955,2,49.98,Fri
7955,2,25.98,Wed
7956,1,11.88,Mon
7956,4,90.96,Sat
7956,1,12.99,Sun
7956,3,42.29,Sun
7956,8,125.42,Fri
7967,1,16.36,Thu
7967,1,11.97,Tue
7967,1,14.96,Sat
7967,1,12.97,Sun
7967,1,13.99,Mon
7969,4,44.64,Sun
7969,2,37.98,Tue
7969,2,25.07,Sun
7969,2,21.98,Wed
7969,1,60.49,Fri
7971,3,23.55,Sat
7971,1,12.97,Thu
7971,1,14.37,Sun
7971,1,11.77,Mon
7971,1,13.97,Thu
7973,1,44.99,Tue
7973,2,26.98,Mon
7973,1,23.08,Mon
7973,1,61.3,Thu
7973,2,46.42,Thu
7980,1,23.99,Thu
7980,1,5.99,Sun
7980,1,5.99,Sat
7980,1,9.49,Wed
7980,1,13.99,Thu
7983,8,93.92,Tue
7983,1,31.49,Wed
7983,2,25.98,Wed
7983,4,44.46,Mon
7983,5,61.23,Thu
7986,1,13.77,Thu
7986,1,15.36,Mon
7986,1,6.79,Fri
7986,1,14.96,Wed
7986,1,15.36,Mon
7991,10,147.58,Fri
7991,4,54.47,Sun
7991,5,102.45,Fri
7991,3,57.97,Thu
7991,4,51.47,Sun
7995,1,19.49,Sat
7995,1,9.99,Tue
7995,1,5.49,Fri
7995,1,12.49,Thu
7995,1,15.99,Mon
8003,1,68.77,Sat
8003,3,36.51,Thu
8003,2,38.54,Thu
8003,2,24.55,Wed
8003,3,35.91,Sat
8005,1,10.77,Fri
8005,1,11.49,Sat
8005,2,37.48,Mon
8005,1,9.97,Thu
8005,1,15.36,Sat
8008,4,54.96,Sun
8008,9,122.91,Mon
8008,6,93.44,Tue
8008,5,76.84,Fri
8008,7,107.39,Mon
8009,1,11.49,Thu
8009,3,62.47,Sat
8009,2,38.98,Sat
8009,1,11.18,Tue
8009,1,29.99,Mon
8010,1,16.78,Tue
8010,1,11.88,Sat
8010,1,12.99,Thu
8010,1,12.99,Mon
