id,amount,bank,operation,type,k_symbol
1344,44.2,nan,nan,PRIJEM,UROK
1344,5200.0,nan,VKLAD,PRIJEM,nan
1344,16592.0,nan,VKLAD,PRIJEM,nan
1344,124.0,nan,nan,PRIJEM,UROK
1344,9200.0,nan,VYBER,VYDAJ,nan
1344,16592.0,nan,VKLAD,PRIJEM,nan
1344,182.2,nan,nan,PRIJEM,UROK
1344,12900.0,nan,VYBER,VYDAJ,nan
1344,16592.0,nan,VKLAD,PRIJEM,nan
1345,900.0,nan,VKLAD,PRIJEM,nan
1345,3186.0,IJ,PREVOD Z UCTU,PRIJEM,nan
1345,3186.0,IJ,PREVOD Z UCTU,PRIJEM,nan
1345,3186.0,IJ,PREVOD Z UCTU,PRIJEM,nan
1345,3186.0,IJ,PREVOD Z UCTU,PRIJEM,nan
1345,3186.0,IJ,PREVOD Z UCTU,PRIJEM,nan
1345,1542.0,EF,PREVOD NA UCET,VYDAJ,nan
1345,582.0,OP,PREVOD NA UCET,VYDAJ,nan
1345,14.6,nan,VYBER,VYDAJ,SLUZBY
1345,43.5,nan,nan,PRIJEM,UROK
1345,3186.0,IJ,PREVOD Z UCTU,PRIJEM,nan
1346,300.0,nan,VKLAD,PRIJEM,nan
1346,5298.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
1346,5298.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
1346,5298.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
1346,5298.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
1346,5298.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
1346,1920.0,nan,VYBER,VYDAJ,nan
1346,3417.0,UV,PREVOD NA UCET,VYDAJ,SIPO
1346,14.6,nan,VYBER,VYDAJ,SLUZBY
1346,57.4,nan,nan,PRIJEM,UROK
1346,5298.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
1347,800.0,nan,VKLAD,PRIJEM,nan
1347,42171.0,CD,PREVOD Z UCTU,PRIJEM,nan
1347,101.5,nan,nan,PRIJEM,UROK
1347,9400.0,nan,VYBER,VYDAJ,nan
1347,42171.0,CD,PREVOD Z UCTU,PRIJEM,nan
1347,258.6,nan,nan,PRIJEM,UROK
1347,26700.0,nan,VYBER,VYDAJ,nan
1347,63256.0,CD,PREVOD Z UCTU,PRIJEM,nan
1347,15600.0,nan,VYBER,VYDAJ,nan
1347,402.9,nan,nan,PRIJEM,UROK
1347,34700.0,nan,VYBER,VYDAJ,nan
1348,1000.0,nan,VKLAD,PRIJEM,nan
1348,3336.0,GH,PREVOD Z UCTU,PRIJEM,nan
1348,6700.0,nan,VKLAD,PRIJEM,nan
1348,10.4,nan,nan,PRIJEM,UROK
1348,3336.0,GH,PREVOD Z UCTU,PRIJEM,nan
1348,6300.0,nan,VKLAD,PRIJEM,nan
1348,55.4,nan,nan,PRIJEM,UROK
1348,3336.0,GH,PREVOD Z UCTU,PRIJEM,nan
1348,4300.0,nan,VYBER,VYDAJ,nan
1348,85.2,nan,nan,PRIJEM,UROK
1348,3336.0,GH,PREVOD Z UCTU,PRIJEM,nan
1349,300.0,nan,VKLAD,PRIJEM,nan
1349,37026.0,nan,VKLAD,PRIJEM,nan
1349,10000.0,nan,VYBER,VYDAJ,nan
1349,41.7,nan,nan,PRIJEM,UROK
1349,3900.0,nan,VYBER,VYDAJ,nan
1349,113.9,nan,nan,PRIJEM,UROK
1349,46207.0,nan,VKLAD,PRIJEM,nan
1349,35987.0,nan,VKLAD,PRIJEM,nan
1349,45091.0,nan,VKLAD,PRIJEM,nan
1349,38900.0,nan,VYBER,VYDAJ,nan
1349,47600.0,nan,VYBER,VYDAJ,nan
1350,300.0,nan,VKLAD,PRIJEM,nan
1350,3183.0,EF,PREVOD Z UCTU,PRIJEM,nan
1350,8.2,nan,nan,PRIJEM,UROK
1350,10600.0,nan,VKLAD,PRIJEM,nan
1350,3183.0,EF,PREVOD Z UCTU,PRIJEM,nan
1350,47.9,nan,nan,PRIJEM,UROK
1350,5000.0,nan,VKLAD,PRIJEM,nan
1350,3183.0,EF,PREVOD Z UCTU,PRIJEM,nan
1350,91.9,nan,nan,PRIJEM,UROK
1350,1300.0,nan,VYBER,VYDAJ,nan
1350,3183.0,EF,PREVOD Z UCTU,PRIJEM,nan
1351,800.0,nan,VKLAD,PRIJEM,nan
1351,19597.0,nan,VKLAD,PRIJEM,nan
1351,1200.0,nan,VKLAD,PRIJEM,nan
1351,14.5,nan,nan,PRIJEM,UROK
1351,29396.0,nan,VKLAD,PRIJEM,nan
1351,14000.0,nan,VYBER,VYDAJ,nan
1351,100.7,nan,nan,PRIJEM,UROK
1351,19597.0,nan,VKLAD,PRIJEM,nan
1351,17800.0,nan,VYBER,VYDAJ,nan
1351,155.7,nan,nan,PRIJEM,UROK
1351,19597.0,nan,VKLAD,PRIJEM,nan
1352,500.0,nan,VKLAD,PRIJEM,nan
1352,3224.0,WX,PREVOD Z UCTU,PRIJEM,nan
1352,3224.0,WX,PREVOD Z UCTU,PRIJEM,nan
1352,3224.0,WX,PREVOD Z UCTU,PRIJEM,nan
1352,3224.0,WX,PREVOD Z UCTU,PRIJEM,nan
1352,3224.0,WX,PREVOD Z UCTU,PRIJEM,nan
1352,1710.0,IJ,PREVOD NA UCET,VYDAJ,nan
1352,439.0,AB,PREVOD NA UCET,VYDAJ,nan
1352,14.6,nan,VYBER,VYDAJ,SLUZBY
1352,48.8,nan,nan,PRIJEM,UROK
1352,930.0,nan,VYBER,VYDAJ,nan
1353,1000.0,nan,VKLAD,PRIJEM,nan
1353,6228.0,ST,PREVOD Z UCTU,PRIJEM,DUCHOD
1353,6228.0,ST,PREVOD Z UCTU,PRIJEM,DUCHOD
1353,6228.0,ST,PREVOD Z UCTU,PRIJEM,DUCHOD
1353,6228.0,ST,PREVOD Z UCTU,PRIJEM,DUCHOD
1353,2900.0,nan,VYBER,VYDAJ,nan
1353,57.5,nan,nan,PRIJEM,UROK
1353,6228.0,ST,PREVOD Z UCTU,PRIJEM,DUCHOD
1353,3574.0,EF,PREVOD NA UCET,VYDAJ,SIPO
1353,2300.0,nan,VYBER,VYDAJ,nan
1353,1520.0,nan,VYBER,VYDAJ,nan
1354,1100.0,nan,VKLAD,PRIJEM,nan
1354,12431.0,nan,VKLAD,PRIJEM,nan
1354,7300.0,nan,VKLAD,PRIJEM,nan
1354,56.0,nan,nan,PRIJEM,UROK
1354,12431.0,nan,VKLAD,PRIJEM,nan
1354,3100.0,nan,VYBER,VYDAJ,nan
1354,112.9,nan,nan,PRIJEM,UROK
1354,12431.0,nan,VKLAD,PRIJEM,nan
1354,10800.0,nan,VYBER,VYDAJ,nan
1354,130.8,nan,nan,PRIJEM,UROK
1354,18646.0,nan,VKLAD,PRIJEM,nan
1355,1000.0,nan,VKLAD,PRIJEM,nan
1355,18596.0,nan,VKLAD,PRIJEM,nan
1355,800.0,nan,VKLAD,PRIJEM,nan
1355,32.9,nan,nan,PRIJEM,UROK
1355,18596.0,nan,VKLAD,PRIJEM,nan
1355,8800.0,nan,VYBER,VYDAJ,nan
1355,101.4,nan,nan,PRIJEM,UROK
1355,18596.0,nan,VKLAD,PRIJEM,nan
1355,13200.0,nan,VYBER,VYDAJ,nan
1355,135.5,nan,nan,PRIJEM,UROK
1355,18596.0,nan,VKLAD,PRIJEM,nan
1356,900.0,nan,VKLAD,PRIJEM,nan
1356,8854.0,nan,VKLAD,PRIJEM,nan
1356,8900.0,nan,VKLAD,PRIJEM,nan
1356,32.6,nan,nan,PRIJEM,UROK
1356,8854.0,nan,VKLAD,PRIJEM,nan
1356,1900.0,nan,VYBER,VYDAJ,nan
1356,90.3,nan,nan,PRIJEM,UROK
1356,8854.0,nan,VKLAD,PRIJEM,nan
1356,2000.0,nan,VYBER,VYDAJ,nan
1356,119.9,nan,nan,PRIJEM,UROK
1356,8854.0,nan,VKLAD,PRIJEM,nan
1357,600.0,nan,VKLAD,PRIJEM,nan
1357,2976.0,ST,PREVOD Z UCTU,PRIJEM,nan
1357,2976.0,ST,PREVOD Z UCTU,PRIJEM,nan
1357,2976.0,ST,PREVOD Z UCTU,PRIJEM,nan
1357,2976.0,ST,PREVOD Z UCTU,PRIJEM,nan
1357,2976.0,ST,PREVOD Z UCTU,PRIJEM,nan
1357,1410.0,nan,VYBER,VYDAJ,nan
1357,14.6,nan,VYBER,VYDAJ,SLUZBY
1357,41.0,nan,nan,PRIJEM,UROK
1357,1984.0,QR,PREVOD NA UCET,VYDAJ,SIPO
1357,2976.0,ST,PREVOD Z UCTU,PRIJEM,nan
1358,900.0,nan,VKLAD,PRIJEM,nan
1358,4043.0,EF,PREVOD Z UCTU,PRIJEM,DUCHOD
1358,4043.0,EF,PREVOD Z UCTU,PRIJEM,DUCHOD
1358,4043.0,EF,PREVOD Z UCTU,PRIJEM,DUCHOD
1358,4043.0,EF,PREVOD Z UCTU,PRIJEM,DUCHOD
1358,4043.0,EF,PREVOD Z UCTU,PRIJEM,DUCHOD
1358,2695.0,IJ,PREVOD NA UCET,VYDAJ,SIPO
1358,14.6,nan,VYBER,VYDAJ,SLUZBY
1358,63.1,nan,nan,PRIJEM,UROK
1358,4043.0,EF,PREVOD Z UCTU,PRIJEM,DUCHOD
1358,2695.0,IJ,PREVOD NA UCET,VYDAJ,SIPO
1359,200.0,nan,VKLAD,PRIJEM,nan
1359,20551.0,ST,PREVOD Z UCTU,PRIJEM,nan
1359,2400.0,nan,VKLAD,PRIJEM,nan
1359,56.0,nan,nan,PRIJEM,UROK
1359,20551.0,ST,PREVOD Z UCTU,PRIJEM,nan
1359,9300.0,nan,VYBER,VYDAJ,nan
1359,125.3,nan,nan,PRIJEM,UROK
1359,20551.0,ST,PREVOD Z UCTU,PRIJEM,nan
1359,15200.0,nan,VYBER,VYDAJ,nan
1359,158.0,nan,nan,PRIJEM,UROK
1359,20551.0,ST,PREVOD Z UCTU,PRIJEM,nan
1360,200.0,nan,VKLAD,PRIJEM,nan
1360,6411.0,GH,PREVOD Z UCTU,PRIJEM,DUCHOD
1360,6411.0,GH,PREVOD Z UCTU,PRIJEM,DUCHOD
1360,6411.0,GH,PREVOD Z UCTU,PRIJEM,DUCHOD
1360,6411.0,GH,PREVOD Z UCTU,PRIJEM,DUCHOD
1360,1200.0,nan,VYBER,VYDAJ,nan
1360,26.5,nan,nan,PRIJEM,UROK
1360,3467.0,YZ,PREVOD NA UCET,VYDAJ,SIPO
1360,6411.0,GH,PREVOD Z UCTU,PRIJEM,DUCHOD
1360,2000.0,nan,VYBER,VYDAJ,nan
1360,108.3,nan,nan,PRIJEM,UROK
1361,3151.0,KL,PREVOD Z UCTU,PRIJEM,nan
1361,700.0,nan,VKLAD,PRIJEM,nan
1361,9.8,nan,nan,PRIJEM,UROK
1361,3151.0,KL,PREVOD Z UCTU,PRIJEM,nan
1361,13.1,nan,nan,PRIJEM,UROK
1361,3151.0,KL,PREVOD Z UCTU,PRIJEM,nan
1361,13.1,nan,nan,PRIJEM,UROK
1361,3151.0,KL,PREVOD Z UCTU,PRIJEM,nan
1361,13.1,nan,nan,PRIJEM,UROK
1361,3151.0,KL,PREVOD Z UCTU,PRIJEM,nan
1361,15.0,nan,nan,PRIJEM,UROK
1362,900.0,nan,VKLAD,PRIJEM,nan
1362,11719.0,nan,VKLAD,PRIJEM,nan
1362,3700.0,nan,VKLAD,PRIJEM,nan
1362,4.5,nan,nan,PRIJEM,UROK
1362,47620.0,nan,VKLAD,PRIJEM,nan
1362,21100.0,nan,VYBER,VYDAJ,nan
1362,78.7,nan,nan,PRIJEM,UROK
1362,6500.0,nan,VYBER,VYDAJ,nan
1362,178.5,nan,nan,PRIJEM,UROK
1362,5200.0,nan,VYBER,VYDAJ,nan
1362,178.5,nan,nan,PRIJEM,UROK
1363,700.0,nan,VKLAD,PRIJEM,nan
1363,3244.0,GH,PREVOD Z UCTU,PRIJEM,nan
1363,13.7,nan,nan,PRIJEM,UROK
1363,9600.0,nan,VKLAD,PRIJEM,nan
1363,3244.0,GH,PREVOD Z UCTU,PRIJEM,nan
1363,61.4,nan,nan,PRIJEM,UROK
1363,1100.0,nan,VKLAD,PRIJEM,nan
1363,3244.0,GH,PREVOD Z UCTU,PRIJEM,nan
1363,85.3,nan,nan,PRIJEM,UROK
1363,800.0,nan,VKLAD,PRIJEM,nan
1363,3244.0,GH,PREVOD Z UCTU,PRIJEM,nan
1364,800.0,nan,VKLAD,PRIJEM,nan
1364,9800.0,nan,VKLAD,PRIJEM,nan
1364,4500.0,nan,VKLAD,PRIJEM,nan
1364,5100.0,nan,VKLAD,PRIJEM,nan
1364,10084.0,nan,VKLAD,PRIJEM,nan
1364,89.5,nan,nan,PRIJEM,UROK
1364,400.0,nan,VYBER,VYDAJ,nan
1364,2100.0,nan,VYBER,VYDAJ,nan
1364,124.9,nan,nan,PRIJEM,UROK
1364,14013.0,nan,VKLAD,PRIJEM,nan
1364,7200.0,nan,VYBER,VYDAJ,nan
1365,1000.0,nan,VKLAD,PRIJEM,nan
1365,3098.0,AB,PREVOD Z UCTU,PRIJEM,nan
1365,3098.0,AB,PREVOD Z UCTU,PRIJEM,nan
1365,3098.0,AB,PREVOD Z UCTU,PRIJEM,nan
1365,3098.0,AB,PREVOD Z UCTU,PRIJEM,nan
1365,3098.0,AB,PREVOD Z UCTU,PRIJEM,nan
1365,4290.0,nan,VYBER,VYDAJ,nan
1365,27.1,nan,nan,PRIJEM,UROK
1365,14.6,nan,VYBER,VYDAJ,SLUZBY
1365,2065.0,EF,PREVOD NA UCET,VYDAJ,SIPO
1365,3098.0,AB,PREVOD Z UCTU,PRIJEM,nan
1366,500.0,nan,VKLAD,PRIJEM,nan
1366,23076.0,nan,VKLAD,PRIJEM,nan
1366,1300.0,nan,VKLAD,PRIJEM,nan
1366,83.6,nan,nan,PRIJEM,UROK
1366,12800.0,nan,VYBER,VYDAJ,nan
1366,23076.0,nan,VKLAD,PRIJEM,nan
1366,139.1,nan,nan,PRIJEM,UROK
1366,23076.0,nan,VKLAD,PRIJEM,nan
1366,17800.0,nan,VYBER,VYDAJ,nan
1366,164.4,nan,nan,PRIJEM,UROK
1366,23076.0,nan,VKLAD,PRIJEM,nan
1367,400.0,nan,VKLAD,PRIJEM,nan
1367,6995.0,nan,VKLAD,PRIJEM,nan
1367,18.9,nan,nan,PRIJEM,UROK
1367,5800.0,nan,VKLAD,PRIJEM,nan
1367,6995.0,nan,VKLAD,PRIJEM,nan
1367,62.1,nan,nan,PRIJEM,UROK
1367,1700.0,nan,VKLAD,PRIJEM,nan
1367,6995.0,nan,VKLAD,PRIJEM,nan
1367,106.6,nan,nan,PRIJEM,UROK
1367,800.0,nan,VYBER,VYDAJ,nan
1367,6995.0,nan,VKLAD,PRIJEM,nan
1368,200.0,nan,VKLAD,PRIJEM,nan
1368,6612.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
1368,6612.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
1368,6612.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
1368,6612.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
1368,6612.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
1368,794.0,IJ,PREVOD NA UCET,VYDAJ,nan
1368,2400.0,nan,VYBER,VYDAJ,nan
1368,78.9,nan,nan,PRIJEM,UROK
1368,14.6,nan,VYBER,VYDAJ,SLUZBY
1368,2346.0,GH,PREVOD NA UCET,VYDAJ,SIPO
1369,1000.0,nan,VKLAD,PRIJEM,nan
1369,23420.0,nan,VKLAD,PRIJEM,nan
1369,85.3,nan,nan,PRIJEM,UROK
1369,1300.0,nan,VKLAD,PRIJEM,nan
1369,23420.0,nan,VKLAD,PRIJEM,nan
1369,187.9,nan,nan,PRIJEM,UROK
1369,11600.0,nan,VYBER,VYDAJ,nan
1369,35130.0,nan,VKLAD,PRIJEM,nan
1369,288.0,nan,nan,PRIJEM,UROK
1369,21900.0,nan,VYBER,VYDAJ,nan
1369,23420.0,nan,VKLAD,PRIJEM,nan
1370,400.0,nan,VKLAD,PRIJEM,nan
1370,100.0,nan,VKLAD,PRIJEM,nan
1370,23407.0,nan,VKLAD,PRIJEM,nan
1370,55.0,nan,nan,PRIJEM,UROK
1370,23407.0,nan,VKLAD,PRIJEM,nan
1370,10400.0,nan,VYBER,VYDAJ,nan
1370,129.5,nan,nan,PRIJEM,UROK
1370,17200.0,nan,VYBER,VYDAJ,nan
1370,23407.0,nan,VKLAD,PRIJEM,nan
1370,209.6,nan,nan,PRIJEM,UROK
1370,22600.0,nan,VYBER,VYDAJ,nan
1371,1100.0,nan,VKLAD,PRIJEM,nan
1371,3306.0,IJ,PREVOD Z UCTU,PRIJEM,nan
1371,10.4,nan,nan,PRIJEM,UROK
1371,3306.0,IJ,PREVOD Z UCTU,PRIJEM,nan
1371,18.4,nan,nan,PRIJEM,UROK
1371,3306.0,IJ,PREVOD Z UCTU,PRIJEM,nan
1371,18.4,nan,nan,PRIJEM,UROK
1371,3306.0,IJ,PREVOD Z UCTU,PRIJEM,nan
1371,18.4,nan,nan,PRIJEM,UROK
1371,3306.0,IJ,PREVOD Z UCTU,PRIJEM,nan
1371,270.0,nan,VYBER,VYDAJ,nan
1372,700.0,nan,VKLAD,PRIJEM,nan
1372,11037.0,nan,VKLAD,PRIJEM,nan
1372,2300.0,nan,VKLAD,PRIJEM,nan
1372,5.7,nan,nan,PRIJEM,UROK
1372,16556.0,nan,VKLAD,PRIJEM,nan
1372,3600.0,nan,VYBER,VYDAJ,nan
1372,63.9,nan,nan,PRIJEM,UROK
1372,11037.0,nan,VKLAD,PRIJEM,nan
1372,7900.0,nan,VYBER,VYDAJ,nan
1372,114.2,nan,nan,PRIJEM,UROK
1372,11037.0,nan,VKLAD,PRIJEM,nan
1373,200.0,nan,VKLAD,PRIJEM,nan
1373,47186.0,nan,VKLAD,PRIJEM,nan
1373,25.5,nan,nan,PRIJEM,UROK
1373,25535.0,nan,VKLAD,PRIJEM,nan
1373,24600.0,nan,VYBER,VYDAJ,nan
1373,198.5,nan,nan,PRIJEM,UROK
1373,37031.0,nan,VKLAD,PRIJEM,nan
1373,38791.0,nan,VKLAD,PRIJEM,nan
1373,27400.0,nan,VYBER,VYDAJ,nan
1373,37600.0,nan,VYBER,VYDAJ,nan
1373,30286.0,nan,VKLAD,PRIJEM,nan
1374,1000.0,nan,VKLAD,PRIJEM,nan
1374,20154.0,nan,VKLAD,PRIJEM,nan
1374,49.9,nan,nan,PRIJEM,UROK
1374,1900.0,nan,VYBER,VYDAJ,nan
1374,13436.0,nan,VKLAD,PRIJEM,nan
1374,116.2,nan,nan,PRIJEM,UROK
1374,6200.0,nan,VYBER,VYDAJ,nan
1374,13436.0,nan,VKLAD,PRIJEM,nan
1374,154.2,nan,nan,PRIJEM,UROK
1374,8400.0,nan,VYBER,VYDAJ,nan
1374,13436.0,nan,VKLAD,PRIJEM,nan
1375,800.0,nan,VKLAD,PRIJEM,nan
1375,4733.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
1375,4733.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
1375,4733.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
1375,4733.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
1375,4733.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
1375,1546.0,KL,PREVOD NA UCET,VYDAJ,SIPO
1375,55.5,nan,nan,PRIJEM,UROK
1375,14.6,nan,VYBER,VYDAJ,SLUZBY
1375,4733.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
1375,1546.0,KL,PREVOD NA UCET,VYDAJ,SIPO
1376,200.0,nan,VKLAD,PRIJEM,nan
1376,5009.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
1376,13.3,nan,nan,PRIJEM,UROK
1376,5009.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
1376,21.7,nan,nan,PRIJEM,UROK
1376,5009.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
1376,21.7,nan,nan,PRIJEM,UROK
1376,5009.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
1376,21.7,nan,nan,PRIJEM,UROK
1376,5009.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
1376,14.6,nan,VYBER,VYDAJ,SLUZBY
1377,900.0,nan,VKLAD,PRIJEM,nan
1377,23670.0,nan,VKLAD,PRIJEM,nan
1377,59.4,nan,nan,PRIJEM,UROK
1377,1000.0,nan,VKLAD,PRIJEM,nan
1377,23670.0,nan,VKLAD,PRIJEM,nan
1377,160.8,nan,nan,PRIJEM,UROK
1377,11600.0,nan,VYBER,VYDAJ,nan
1377,35505.0,nan,VKLAD,PRIJEM,nan
1377,263.6,nan,nan,PRIJEM,UROK
1377,20400.0,nan,VYBER,VYDAJ,nan
1377,23670.0,nan,VKLAD,PRIJEM,nan
1378,300.0,nan,VKLAD,PRIJEM,nan
1378,24319.0,nan,VKLAD,PRIJEM,nan
1378,88.9,nan,nan,PRIJEM,UROK
1378,2100.0,nan,VKLAD,PRIJEM,nan
1378,36478.5,nan,VKLAD,PRIJEM,nan
1378,21700.0,nan,VYBER,VYDAJ,nan
1378,240.0,nan,nan,PRIJEM,UROK
1378,24319.0,nan,VKLAD,PRIJEM,nan
1378,21100.0,nan,VYBER,VYDAJ,nan
1378,175.1,nan,nan,PRIJEM,UROK
1378,24319.0,nan,VKLAD,PRIJEM,nan
1379,400.0,nan,VKLAD,PRIJEM,nan
1379,14726.0,nan,VKLAD,PRIJEM,nan
1379,42.8,nan,nan,PRIJEM,UROK
1379,3100.0,nan,VKLAD,PRIJEM,nan
1379,14726.0,nan,VKLAD,PRIJEM,nan
1379,115.9,nan,nan,PRIJEM,UROK
1379,3900.0,nan,VYBER,VYDAJ,nan
1379,14726.0,nan,VKLAD,PRIJEM,nan
1379,169.4,nan,nan,PRIJEM,UROK
1379,9600.0,nan,VYBER,VYDAJ,nan
1379,14726.0,nan,VKLAD,PRIJEM,nan
1380,1000.0,nan,VKLAD,PRIJEM,nan
1380,8587.0,nan,VKLAD,PRIJEM,nan
1380,6800.0,nan,VKLAD,PRIJEM,nan
1380,37.4,nan,nan,PRIJEM,UROK
1380,8587.0,nan,VKLAD,PRIJEM,nan
1380,400.0,nan,VYBER,VYDAJ,nan
1380,87.7,nan,nan,PRIJEM,UROK
1380,8587.0,nan,VKLAD,PRIJEM,nan
1380,3600.0,nan,VYBER,VYDAJ,nan
1380,114.8,nan,nan,PRIJEM,UROK
1380,8587.0,nan,VKLAD,PRIJEM,nan
1381,600.0,nan,VKLAD,PRIJEM,nan
1381,8500.0,nan,VKLAD,PRIJEM,nan
1381,9600.0,nan,VKLAD,PRIJEM,nan
1381,26045.0,nan,VKLAD,PRIJEM,nan
1381,24.9,nan,nan,PRIJEM,UROK
1381,24.9,nan,nan,PRIJEM,UROK
1381,7800.0,nan,VYBER,VYDAJ,nan
1381,186.4,nan,nan,PRIJEM,UROK
1381,185.5,nan,nan,PRIJEM,UROK
1381,5900.0,nan,VYBER,VYDAJ,nan
1381,46160.0,nan,VKLAD,PRIJEM,nan
1382,1000.0,nan,VKLAD,PRIJEM,nan
1382,8250.0,nan,VKLAD,PRIJEM,nan
1382,9300.0,nan,VKLAD,PRIJEM,nan
1382,10.0,nan,nan,PRIJEM,UROK
1382,5500.0,nan,VKLAD,PRIJEM,nan
1382,100.0,nan,VYBER,VYDAJ,nan
1382,80.9,nan,nan,PRIJEM,UROK
1382,5500.0,nan,VKLAD,PRIJEM,nan
1382,200.0,nan,VYBER,VYDAJ,nan
1382,102.2,nan,nan,PRIJEM,UROK
1382,5500.0,nan,VKLAD,PRIJEM,nan
1383,1000.0,nan,VKLAD,PRIJEM,nan
1383,22054.0,nan,VKLAD,PRIJEM,nan
1383,1500.0,nan,VKLAD,PRIJEM,nan
1383,83.9,nan,nan,PRIJEM,UROK
1383,22054.0,nan,VKLAD,PRIJEM,nan
1383,9300.0,nan,VYBER,VYDAJ,nan
1383,104.1,nan,nan,PRIJEM,UROK
1383,33081.0,nan,VKLAD,PRIJEM,nan
1383,19800.0,nan,VYBER,VYDAJ,nan
1383,159.8,nan,nan,PRIJEM,UROK
1383,22054.0,nan,VKLAD,PRIJEM,nan
1384,500.0,nan,VKLAD,PRIJEM,nan
1384,5813.0,CD,PREVOD Z UCTU,PRIJEM,DUCHOD
1384,5813.0,CD,PREVOD Z UCTU,PRIJEM,DUCHOD
1384,5813.0,CD,PREVOD Z UCTU,PRIJEM,DUCHOD
1384,1200.0,nan,VYBER,VYDAJ,nan
1384,51.1,nan,nan,PRIJEM,UROK
1384,5813.0,CD,PREVOD Z UCTU,PRIJEM,DUCHOD
1384,1100.0,nan,VYBER,VYDAJ,nan
1384,84.5,nan,nan,PRIJEM,UROK
1384,1760.0,nan,VYBER,VYDAJ,nan
1384,5813.0,CD,PREVOD Z UCTU,PRIJEM,DUCHOD
1385,200.0,nan,VKLAD,PRIJEM,nan
1385,29268.0,nan,VKLAD,PRIJEM,nan
1385,34889.0,nan,VKLAD,PRIJEM,nan
1385,101.9,nan,nan,PRIJEM,UROK
1385,21100.0,nan,VYBER,VYDAJ,nan
1385,268.2,nan,nan,PRIJEM,UROK
1385,7700.0,nan,VYBER,VYDAJ,nan
1385,19086.0,nan,VKLAD,PRIJEM,nan
1385,16700.0,nan,VYBER,VYDAJ,nan
1385,230.8,nan,nan,PRIJEM,UROK
1385,8300.0,nan,VYBER,VYDAJ,nan
1386,300.0,nan,VKLAD,PRIJEM,nan
1386,4757.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
1386,4757.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
1386,4757.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
1386,4757.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
1386,4757.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
1386,3171.0,OP,PREVOD NA UCET,VYDAJ,SIPO
1386,14.6,nan,VYBER,VYDAJ,SLUZBY
1386,58.1,nan,nan,PRIJEM,UROK
1386,4757.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
1386,3171.0,OP,PREVOD NA UCET,VYDAJ,SIPO
1387,300.0,nan,VKLAD,PRIJEM,nan
1387,24139.0,nan,VKLAD,PRIJEM,nan
1387,1900.0,nan,VYBER,VYDAJ,nan
1387,18.8,nan,nan,PRIJEM,UROK
1387,24139.0,nan,VKLAD,PRIJEM,nan
1387,12900.0,nan,VYBER,VYDAJ,nan
1387,104.5,nan,nan,PRIJEM,UROK
1387,24139.0,nan,VKLAD,PRIJEM,nan
1387,20300.0,nan,VYBER,VYDAJ,nan
1387,144.7,nan,nan,PRIJEM,UROK
1387,36208.0,nan,VKLAD,PRIJEM,nan
1388,400.0,nan,VKLAD,PRIJEM,nan
1388,9222.0,nan,VKLAD,PRIJEM,nan
1388,5700.0,nan,VKLAD,PRIJEM,nan
1388,18.5,nan,nan,PRIJEM,UROK
1388,13833.0,nan,VKLAD,PRIJEM,nan
1388,3900.0,nan,VYBER,VYDAJ,nan
1388,76.3,nan,nan,PRIJEM,UROK
1388,9222.0,nan,VKLAD,PRIJEM,nan
1388,6800.0,nan,VYBER,VYDAJ,nan
1388,108.7,nan,nan,PRIJEM,UROK
1388,9222.0,nan,VKLAD,PRIJEM,nan
1389,500.0,nan,VKLAD,PRIJEM,nan
1389,5206.0,nan,VKLAD,PRIJEM,nan
1389,11900.0,nan,VKLAD,PRIJEM,nan
1389,15.1,nan,nan,PRIJEM,UROK
1389,7809.0,nan,VKLAD,PRIJEM,nan
1389,4300.0,nan,VYBER,VYDAJ,nan
1389,65.3,nan,nan,PRIJEM,UROK
